frame_id dynamic_keypoints dynamic_map_points suppressed_map_points dynamic_objects static_objects total_objects
1 409 0 0 2 3 5
1 409 0 0 2 3 5
2 381 0 0 2 3 5
2 381 0 0 2 3 5
3 549 0 0 2 3 5
3 549 0 0 2 3 5
4 569 0 0 2 2 4
4 569 0 0 2 2 4
5 593 0 0 2 0 2
5 593 0 0 2 0 2
6 593 0 0 2 0 2
6 593 0 0 2 0 2
7 592 0 0 2 0 2
7 592 0 0 2 0 2
8 571 0 0 2 1 3
8 571 0 0 2 1 3
9 576 0 0 2 1 3
9 576 0 0 2 1 3
10 572 0 0 2 2 4
10 572 0 0 2 2 4
11 585 0 0 2 2 4
11 585 0 0 2 2 4
12 601 0 0 2 1 3
12 601 0 0 2 1 3
13 568 0 0 2 2 4
13 568 0 0 2 2 4
14 578 0 0 2 2 4
14 578 0 0 2 2 4
15 601 0 0 2 2 4
15 601 0 0 2 2 4
16 596 0 0 2 3 5
16 596 0 0 2 3 5
17 582 0 0 2 4 6
17 582 0 0 2 4 6
18 577 0 0 2 4 6
18 577 0 0 2 4 6
19 622 0 0 2 3 5
19 622 0 0 2 3 5
20 630 0 0 2 3 5
20 630 0 0 2 3 5
21 613 0 0 2 3 5
21 613 0 0 2 3 5
22 465 0 0 2 5 7
22 465 0 0 2 5 7
23 491 0 0 2 5 7
23 491 0 0 2 5 7
24 626 0 0 2 5 7
24 626 0 0 2 5 7
25 618 0 0 2 4 6
25 618 0 0 2 4 6
26 618 0 0 2 3 5
26 618 0 0 2 3 5
27 614 0 0 2 4 6
27 614 0 0 2 4 6
28 628 0 0 2 4 6
28 628 0 0 2 4 6
29 626 0 0 2 3 5
29 626 0 0 2 3 5
30 651 0 0 2 3 5
30 651 0 0 2 3 5
31 626 0 0 2 3 5
31 626 0 0 2 3 5
32 767 0 0 2 1 3
32 767 0 0 2 1 3
33 686 0 0 2 2 4
33 686 0 0 2 2 4
34 766 0 0 2 1 3
34 766 0 0 2 1 3
35 638 0 0 2 2 4
35 638 0 0 2 2 4
36 748 0 0 2 0 3
36 748 0 0 2 0 3
37 618 0 0 2 2 4
37 618 0 0 2 2 4
38 614 0 0 2 2 4
38 614 0 0 2 2 4
39 549 0 0 2 2 4
39 549 0 0 2 2 4
40 565 0 0 2 2 4
40 565 0 0 2 2 4
41 575 0 0 2 2 4
41 575 0 0 2 2 4
42 525 0 0 2 2 4
42 525 0 0 2 2 4
43 533 0 0 2 2 4
43 533 0 0 2 2 4
44 547 0 0 2 2 4
44 547 0 0 2 2 4
45 594 0 0 2 2 4
45 594 0 0 2 2 4
46 552 0 0 2 2 4
46 552 0 0 2 2 4
47 533 0 0 2 2 4
47 533 0 0 2 2 4
48 521 0 0 2 2 4
48 521 0 0 2 2 4
49 514 0 0 2 2 4
49 514 0 0 2 2 4
50 532 0 0 2 2 4
50 532 0 0 2 2 4
51 532 0 0 2 2 4
51 532 0 0 2 2 4
52 527 0 0 2 2 4
52 527 0 0 2 2 4
53 548 0 0 2 2 4
53 548 0 0 2 2 4
54 556 0 0 2 2 4
54 556 0 0 2 2 4
55 553 0 0 2 2 4
55 553 0 0 2 2 4
56 556 0 0 2 2 4
56 556 0 0 2 2 4
57 531 0 0 2 2 4
57 531 0 0 2 2 4
58 520 0 0 2 2 4
58 520 0 0 2 2 4
59 480 0 0 2 2 4
59 480 0 0 2 2 4
60 476 0 0 2 2 4
60 476 0 0 2 2 4
61 432 0 0 2 2 4
61 432 0 0 2 2 4
62 433 0 0 2 2 4
62 433 0 0 2 2 4
63 458 0 0 2 2 4
63 458 0 0 2 2 4
64 423 0 0 2 2 4
64 423 0 0 2 2 4
65 402 0 0 2 2 4
65 402 0 0 2 2 4
66 431 0 0 2 2 4
66 431 0 0 2 2 4
67 437 0 0 2 2 4
67 437 0 0 2 2 4
68 403 0 0 2 2 4
68 403 0 0 2 2 4
69 442 0 0 2 2 4
69 442 0 0 2 2 4
70 416 0 0 2 2 4
70 416 0 0 2 2 4
71 412 0 0 2 2 4
71 412 0 0 2 2 4
72 437 0 0 2 2 4
72 437 0 0 2 2 4
73 454 0 0 2 2 4
73 454 0 0 2 2 4
74 481 0 0 2 2 4
74 481 0 0 2 2 4
75 452 0 0 2 3 5
75 452 0 0 2 3 5
76 464 0 0 2 3 5
76 464 0 0 2 3 5
77 525 0 0 2 3 5
77 525 0 0 2 3 5
78 510 0 0 2 3 5
