frame_id dynamic_keypoints dynamic_map_points suppressed_map_points dynamic_objects static_objects total_objects
1 409 0 0 2 3 5
1 409 0 0 2 3 5
2 379 0 0 2 3 5
2 379 0 0 2 3 5
3 549 0 0 2 3 5
3 549 0 0 2 3 5
4 567 0 0 2 2 4
4 567 0 0 2 2 4
5 593 0 0 2 0 2
5 593 0 0 2 0 2
6 594 0 0 2 0 2
6 594 0 0 2 0 2
7 590 0 0 2 0 2
7 590 0 0 2 0 2
8 571 0 0 2 1 3
8 571 0 0 2 1 3
9 581 0 0 2 1 3
9 581 0 0 2 1 3
10 573 0 0 2 2 4
10 573 0 0 2 2 4
11 585 0 0 2 2 4
11 585 0 0 2 2 4
12 601 0 0 2 1 3
12 601 0 0 2 1 3
13 567 0 0 2 2 4
13 567 0 0 2 2 4
14 574 0 0 2 2 4
14 574 0 0 2 2 4
15 604 0 0 2 2 4
15 604 0 0 2 2 4
16 598 0 0 2 3 5
16 598 0 0 2 3 5
17 582 0 0 2 4 6
17 582 0 0 2 4 6
18 579 0 0 2 4 6
18 579 0 0 2 4 6
19 621 0 0 2 3 5
19 621 0 0 2 3 5
20 632 0 0 2 3 5
20 632 0 0 2 3 5
21 613 0 0 2 3 5
21 613 0 0 2 3 5
22 463 0 0 2 5 7
22 463 0 0 2 5 7
23 491 0 0 2 5 7
23 491 0 0 2 5 7
24 625 0 0 2 5 7
24 625 0 0 2 5 7
25 618 0 0 2 4 6
25 618 0 0 2 4 6
26 620 0 0 2 3 5
26 620 0 0 2 3 5
27 617 0 0 2 4 6
27 617 0 0 2 4 6
28 629 0 0 2 4 6
28 629 0 0 2 4 6
29 626 0 0 2 3 5
29 626 0 0 2 3 5
30 651 0 0 2 3 5
30 651 0 0 2 3 5
31 625 0 0 2 3 5
31 625 0 0 2 3 5
32 767 0 0 2 1 3
32 767 0 0 2 1 3
33 686 0 0 2 2 4
33 686 0 0 2 2 4
34 768 0 0 2 1 3
34 768 0 0 2 1 3
35 638 0 0 2 2 4
36 746 0 0 2 0 3
39 551 0 0 2 2 4
40 565 0 0 2 2 4
40 565 0 0 2 2 4
41 576 0 0 2 2 4
41 576 0 0 2 2 4
42 524 0 0 2 2 4
42 524 0 0 2 2 4
43 533 0 0 2 2 4
43 533 0 0 2 2 4
44 547 0 0 2 2 4
44 547 0 0 2 2 4
45 593 0 0 2 2 4
45 593 0 0 2 2 4
46 553 0 0 2 2 4
46 553 0 0 2 2 4
47 534 0 0 2 2 4
47 534 0 0 2 2 4
48 521 0 0 2 2 4
48 521 0 0 2 2 4
49 515 0 0 2 2 4
49 515 0 0 2 2 4
50 532 0 0 2 2 4
50 532 0 0 2 2 4
51 533 0 0 2 2 4
51 533 0 0 2 2 4
52 527 0 0 2 2 4
52 527 0 0 2 2 4
53 547 0 0 2 2 4
53 547 0 0 2 2 4
54 557 0 0 2 2 4
54 557 0 0 2 2 4
55 557 0 0 2 2 4
55 557 0 0 2 2 4
56 553 0 0 2 2 4
56 553 0 0 2 2 4
57 526 0 0 2 2 4
57 526 0 0 2 2 4
58 522 0 0 2 2 4
58 522 0 0 2 2 4
59 481 0 0 2 2 4
59 481 0 0 2 2 4
60 471 0 0 2 2 4
60 471 0 0 2 2 4
61 432 0 0 2 2 4
61 432 0 0 2 2 4
62 431 0 0 2 2 4
62 431 0 0 2 2 4
63 461 0 0 2 2 4
63 461 0 0 2 2 4
64 421 0 0 2 2 4
64 421 0 0 2 2 4
65 401 0 0 2 2 4
65 401 0 0 2 2 4
66 428 0 0 2 2 4
66 428 0 0 2 2 4
67 435 0 0 2 2 4
67 435 0 0 2 2 4
68 406 0 0 2 2 4
68 406 0 0 2 2 4
69 441 0 0 2 2 4
69 441 0 0 2 2 4
70 416 0 0 2 2 4
70 416 0 0 2 2 4
71 407 0 0 2 2 4
71 407 0 0 2 2 4
72 434 0 0 2 2 4
72 434 0 0 2 2 4
73 453 0 0 2 2 4
73 453 0 0 2 2 4
74 481 0 0 2 2 4
74 481 0 0 2 2 4
75 453 0 0 2 3 5
75 453 0 0 2 3 5
76 461 0 0 2 3 5
76 461 0 0 2 3 5
77 520 0 0 2 3 5
77 520 0 0 2 3 5
78 514 0 0 2 3 5
78 514 0 0 2 3 5
79 511 0 0 2 2 4
79 511 0 0 2 2 4
80 543 0 0 2 2 4
80 543 0 0 2 2 4
81 527 0 0 2 2 4
81 527 0 0 2 2 4
