frame_id dynamic_keypoints dynamic_map_points suppressed_map_points dynamic_objects static_objects total_objects
1 409 0 0 2 3 5
1 409 0 0 2 3 5
2 381 0 0 2 3 5
2 381 0 0 2 3 5
3 550 0 0 2 3 5
3 550 0 0 2 3 5
4 567 0 0 2 2 4
4 567 0 0 2 2 4
5 593 0 0 2 0 2
5 593 0 0 2 0 2
6 593 0 0 2 0 2
6 593 0 0 2 0 2
7 591 0 0 2 0 2
7 591 0 0 2 0 2
8 571 0 0 2 1 3
8 571 0 0 2 1 3
9 579 0 0 2 1 3
9 579 0 0 2 1 3
10 571 0 0 2 2 4
10 571 0 0 2 2 4
11 583 0 0 2 2 4
11 583 0 0 2 2 4
12 601 0 0 2 1 3
12 601 0 0 2 1 3
13 569 0 0 2 2 4
13 569 0 0 2 2 4
14 573 0 0 2 2 4
14 573 0 0 2 2 4
15 604 0 0 2 2 4
15 604 0 0 2 2 4
16 595 0 0 2 3 5
16 595 0 0 2 3 5
17 581 0 0 2 4 6
17 581 0 0 2 4 6
18 578 0 0 2 4 6
18 578 0 0 2 4 6
19 623 0 0 2 3 5
19 623 0 0 2 3 5
20 630 0 0 2 3 5
20 630 0 0 2 3 5
21 612 0 0 2 3 5
21 612 0 0 2 3 5
22 462 0 0 2 5 7
22 462 0 0 2 5 7
23 490 0 0 2 5 7
23 490 0 0 2 5 7
24 626 0 0 2 5 7
24 626 0 0 2 5 7
25 618 0 0 2 4 6
25 618 0 0 2 4 6
26 618 0 0 2 3 5
26 618 0 0 2 3 5
27 616 0 0 2 4 6
27 616 0 0 2 4 6
28 633 0 0 2 4 6
28 633 0 0 2 4 6
29 626 0 0 2 3 5
29 626 0 0 2 3 5
30 650 0 0 2 3 5
30 650 0 0 2 3 5
31 627 0 0 2 3 5
31 627 0 0 2 3 5
32 767 0 0 2 1 3
32 767 0 0 2 1 3
33 685 0 0 2 2 4
33 685 0 0 2 2 4
34 766 0 0 2 1 3
34 766 0 0 2 1 3
35 640 0 0 2 2 4
35 640 0 0 2 2 4
36 748 0 0 2 0 3
36 748 0 0 2 0 3
37 618 0 0 2 2 4
37 618 0 0 2 2 4
38 614 0 0 2 2 4
38 614 0 0 2 2 4
39 546 0 0 2 2 4
39 546 0 0 2 2 4
40 564 0 0 2 2 4
40 564 0 0 2 2 4
41 577 0 0 2 2 4
41 577 0 0 2 2 4
42 526 0 0 2 2 4
42 526 0 0 2 2 4
43 528 0 0 2 2 4
43 528 0 0 2 2 4
44 545 0 0 2 2 4
44 545 0 0 2 2 4
45 592 0 0 2 2 4
45 592 0 0 2 2 4
46 554 0 0 2 2 4
46 554 0 0 2 2 4
47 534 0 0 2 2 4
47 534 0 0 2 2 4
48 521 0 0 2 2 4
48 521 0 0 2 2 4
49 514 0 0 2 2 4
49 514 0 0 2 2 4
50 530 0 0 2 2 4
50 530 0 0 2 2 4
51 535 0 0 2 2 4
51 535 0 0 2 2 4
52 530 0 0 2 2 4
52 530 0 0 2 2 4
53 551 0 0 2 2 4
53 551 0 0 2 2 4
54 556 0 0 2 2 4
54 556 0 0 2 2 4
55 560 0 0 2 2 4
55 560 0 0 2 2 4
56 556 0 0 2 2 4
56 556 0 0 2 2 4
57 533 0 0 2 2 4
57 533 0 0 2 2 4
58 529 0 0 2 2 4
58 529 0 0 2 2 4
59 484 0 0 2 2 4
59 484 0 0 2 2 4
60 473 0 0 2 2 4
60 473 0 0 2 2 4
61 432 0 0 2 2 4
61 432 0 0 2 2 4
62 433 0 0 2 2 4
62 433 0 0 2 2 4
63 460 0 0 2 2 4
63 460 0 0 2 2 4
64 421 0 0 2 2 4
64 421 0 0 2 2 4
65 403 0 0 2 2 4
65 403 0 0 2 2 4
66 433 0 0 2 2 4
66 433 0 0 2 2 4
67 434 0 0 2 2 4
67 434 0 0 2 2 4
68 405 0 0 2 2 4
68 405 0 0 2 2 4
69 442 0 0 2 2 4
69 442 0 0 2 2 4
70 416 0 0 2 2 4
70 416 0 0 2 2 4
71 406 0 0 2 2 4
71 406 0 0 2 2 4
72 434 0 0 2 2 4
72 434 0 0 2 2 4
73 454 0 0 2 2 4
73 454 0 0 2 2 4
74 480 0 0 2 2 4
74 480 0 0 2 2 4
75 450 0 0 2 3 5
75 450 0 0 2 3 5
76 461 0 0 2 3 5
76 461 0 0 2 3 5
77 517 0 0 2 3 5
77 517 0 0 2 3 5
78 513 0 0 2 3 5
