frame_id dynamic_keypoints dynamic_map_points suppressed_map_points dynamic_objects static_objects total_objects
1 455 0 0 2 5 7
1 455 0 0 2 5 7
2 441 0 0 2 4 6
2 441 0 0 2 4 6
3 440 0 0 2 4 6
3 440 0 0 2 4 6
4 426 0 0 2 4 6
4 426 0 0 2 4 6
5 454 0 0 2 4 6
5 454 0 0 2 4 6
6 437 0 0 2 4 6
6 437 0 0 2 4 6
7 446 0 0 2 4 6
7 446 0 0 2 4 6
8 441 0 0 2 5 7
8 441 0 0 2 5 7
9 425 0 0 2 5 7
9 425 0 0 2 5 7
10 427 0 0 2 5 7
10 427 0 0 2 5 7
11 418 0 0 2 4 6
11 418 0 0 2 4 6
12 445 0 0 2 5 7
12 445 0 0 2 5 7
13 447 0 0 2 4 6
13 447 0 0 2 4 6
14 454 0 0 2 4 6
14 454 0 0 2 4 6
15 493 0 0 2 4 6
15 493 0 0 2 4 6
16 573 0 0 2 3 5
16 573 0 0 2 3 5
17 551 0 0 2 3 5
17 551 0 0 2 3 5
18 548 0 0 2 3 5
18 548 0 0 2 3 5
19 555 0 0 2 3 5
19 555 0 0 2 3 5
20 572 0 0 2 3 5
20 572 0 0 2 3 5
21 555 0 0 2 3 5
21 555 0 0 2 3 5
22 573 0 0 2 3 5
22 573 0 0 2 3 5
23 573 0 0 2 3 5
23 573 0 0 2 3 5
24 564 0 0 2 3 5
24 564 0 0 2 3 5
25 524 0 0 2 3 5
25 524 0 0 2 3 5
26 549 0 0 2 3 5
26 549 0 0 2 3 5
27 560 0 0 2 3 5
27 560 0 0 2 3 5
28 568 0 0 2 3 5
28 568 0 0 2 3 5
29 590 0 0 2 3 5
29 590 0 0 2 3 5
30 589 0 0 2 3 5
30 589 0 0 2 3 5
31 581 0 0 2 4 6
31 581 0 0 2 4 6
32 602 0 0 2 4 6
32 602 0 0 2 4 6
33 609 0 0 2 3 5
33 609 0 0 2 3 5
34 612 0 0 2 3 5
34 612 0 0 2 3 5
35 577 0 0 2 5 7
35 577 0 0 2 5 7
36 580 0 0 2 3 5
