frame_id dynamic_keypoints dynamic_map_points suppressed_map_points dynamic_objects static_objects total_objects
1 455 0 0 2 5 7
1 455 0 0 2 5 7
2 441 0 0 2 4 6
2 441 0 0 2 4 6
3 440 0 0 2 4 6
3 440 0 0 2 4 6
4 426 0 0 2 4 6
4 426 0 0 2 4 6
5 454 0 0 2 4 6
5 454 0 0 2 4 6
6 437 0 0 2 4 6
6 437 0 0 2 4 6
7 446 0 0 2 4 6
7 446 0 0 2 4 6
8 441 0 0 2 5 7
8 441 0 0 2 5 7
9 426 0 0 2 5 7
9 426 0 0 2 5 7
10 426 0 0 2 5 7
10 426 0 0 2 5 7
11 415 0 0 2 4 6
11 415 0 0 2 4 6
12 442 0 0 2 5 7
12 442 0 0 2 5 7
13 448 0 0 2 4 6
13 448 0 0 2 4 6
14 457 0 0 2 4 6
14 457 0 0 2 4 6
15 489 0 0 2 4 6
15 489 0 0 2 4 6
16 572 0 0 2 3 5
16 572 0 0 2 3 5
17 551 0 0 2 3 5
17 551 0 0 2 3 5
18 548 0 0 2 3 5
18 548 0 0 2 3 5
19 556 0 0 2 3 5
19 556 0 0 2 3 5
20 571 0 0 2 3 5
20 571 0 0 2 3 5
21 553 0 0 2 3 5
21 553 0 0 2 3 5
22 573 0 0 2 3 5
22 573 0 0 2 3 5
23 573 0 0 2 3 5
23 573 0 0 2 3 5
24 566 0 0 2 3 5
24 566 0 0 2 3 5
25 527 0 0 2 3 5
25 527 0 0 2 3 5
26 549 0 0 2 3 5
26 549 0 0 2 3 5
27 558 0 0 2 3 5
27 558 0 0 2 3 5
28 565 0 0 2 3 5
28 565 0 0 2 3 5
29 594 0 0 2 3 5
29 594 0 0 2 3 5
30 590 0 0 2 3 5
30 590 0 0 2 3 5
31 583 0 0 2 4 6
31 583 0 0 2 4 6
32 603 0 0 2 4 6
32 603 0 0 2 4 6
33 607 0 0 2 3 5
33 607 0 0 2 3 5
34 611 0 0 2 3 5
34 611 0 0 2 3 5
35 578 0 0 2 5 7
35 578 0 0 2 5 7
36 579 0 0 2 3 5
