frame_id dynamic_keypoints dynamic_map_points suppressed_map_points dynamic_objects static_objects total_objects
1 455 0 0 2 5 7
1 455 0 0 2 5 7
2 441 0 0 2 4 6
2 441 0 0 2 4 6
3 438 0 0 2 4 6
3 438 0 0 2 4 6
4 421 0 0 2 4 6
4 421 0 0 2 4 6
5 455 0 0 2 4 6
5 455 0 0 2 4 6
6 436 0 0 2 4 6
6 436 0 0 2 4 6
7 446 0 0 2 4 6
7 446 0 0 2 4 6
8 441 0 0 2 5 7
8 441 0 0 2 5 7
9 429 0 0 2 5 7
9 429 0 0 2 5 7
10 426 0 0 2 5 7
10 426 0 0 2 5 7
11 417 0 0 2 4 6
11 417 0 0 2 4 6
12 445 0 0 2 5 7
12 445 0 0 2 5 7
13 446 0 0 2 4 6
13 446 0 0 2 4 6
14 454 0 0 2 4 6
14 454 0 0 2 4 6
15 487 0 0 2 4 6
15 487 0 0 2 4 6
16 574 0 0 2 3 5
16 574 0 0 2 3 5
17 554 0 0 2 3 5
17 554 0 0 2 3 5
18 548 0 0 2 3 5
18 548 0 0 2 3 5
19 553 0 0 2 3 5
19 553 0 0 2 3 5
20 571 0 0 2 3 5
20 571 0 0 2 3 5
21 555 0 0 2 3 5
21 555 0 0 2 3 5
22 572 0 0 2 3 5
22 572 0 0 2 3 5
23 573 0 0 2 3 5
23 573 0 0 2 3 5
24 566 0 0 2 3 5
24 566 0 0 2 3 5
25 526 0 0 2 3 5
25 526 0 0 2 3 5
26 549 0 0 2 3 5
26 549 0 0 2 3 5
27 559 0 0 2 3 5
27 559 0 0 2 3 5
28 567 0 0 2 3 5
28 567 0 0 2 3 5
29 591 0 0 2 3 5
29 591 0 0 2 3 5
30 590 0 0 2 3 5
30 590 0 0 2 3 5
31 577 0 0 2 4 6
31 577 0 0 2 4 6
32 602 0 0 2 4 6
32 602 0 0 2 4 6
33 607 0 0 2 3 5
33 607 0 0 2 3 5
34 611 0 0 2 3 5
34 611 0 0 2 3 5
35 577 0 0 2 5 7
35 577 0 0 2 5 7
36 580 0 0 2 3 5
