frame_id dynamic_keypoints dynamic_map_points suppressed_map_points dynamic_objects static_objects total_objects
1 409 0 0 2 3 5
1 409 0 0 2 3 5
2 381 0 0 2 3 5
2 381 0 0 2 3 5
3 550 0 0 2 3 5
3 550 0 0 2 3 5
4 567 0 0 2 2 4
4 567 0 0 2 2 4
5 593 0 0 2 0 2
5 593 0 0 2 0 2
6 593 0 0 2 0 2
6 593 0 0 2 0 2
7 593 0 0 2 0 2
7 593 0 0 2 0 2
8 571 0 0 2 1 3
8 571 0 0 2 1 3
9 578 0 0 2 1 3
9 578 0 0 2 1 3
10 573 0 0 2 2 4
10 573 0 0 2 2 4
11 585 0 0 2 2 4
11 585 0 0 2 2 4
12 601 0 0 2 1 3
12 601 0 0 2 1 3
13 570 0 0 2 2 4
13 570 0 0 2 2 4
14 577 0 0 2 2 4
14 577 0 0 2 2 4
15 604 0 0 2 2 4
15 604 0 0 2 2 4
16 595 0 0 2 3 5
16 595 0 0 2 3 5
17 578 0 0 2 4 6
17 578 0 0 2 4 6
18 578 0 0 2 4 6
18 578 0 0 2 4 6
19 620 0 0 2 3 5
19 620 0 0 2 3 5
20 632 0 0 2 3 5
20 632 0 0 2 3 5
21 615 0 0 2 3 5
21 615 0 0 2 3 5
22 462 0 0 2 5 7
22 462 0 0 2 5 7
23 493 0 0 2 5 7
23 493 0 0 2 5 7
24 625 0 0 2 5 7
24 625 0 0 2 5 7
25 618 0 0 2 4 6
25 618 0 0 2 4 6
26 618 0 0 2 3 5
26 618 0 0 2 3 5
27 613 0 0 2 4 6
27 613 0 0 2 4 6
28 629 0 0 2 4 6
28 629 0 0 2 4 6
29 624 0 0 2 3 5
29 624 0 0 2 3 5
30 651 0 0 2 3 5
30 651 0 0 2 3 5
31 623 0 0 2 3 5
31 623 0 0 2 3 5
32 767 0 0 2 1 3
32 767 0 0 2 1 3
33 686 0 0 2 2 4
33 686 0 0 2 2 4
34 771 0 0 2 1 3
34 771 0 0 2 1 3
344 0 0 0 0 5 5
358 0 0 0 0 5 5
359 0 0 0 0 5 5
359 0 0 0 0 5 5
360 0 0 0 0 5 5
360 0 0 0 0 5 5
361 0 0 0 0 5 6
361 0 0 0 0 5 6
362 0 0 0 0 4 5
362 0 0 0 0 4 5
363 0 0 0 0 4 4
363 0 0 0 0 4 4
364 0 0 0 0 6 6
364 0 0 0 0 6 6
365 0 0 0 0 5 5
365 0 0 0 0 5 5
366 0 0 0 0 5 5
366 0 0 0 0 5 5
367 0 0 0 0 4 4
367 0 0 0 0 4 4
368 0 0 0 0 4 4
368 0 0 0 0 4 4
369 7 0 0 1 4 5
369 7 0 0 1 4 5
370 0 0 0 0 4 4
370 0 0 0 0 4 4
371 0 0 0 0 4 4
371 0 0 0 0 4 4
372 0 0 0 0 4 4
372 0 0 0 0 4 4
373 22 0 0 1 4 5
373 22 0 0 1 4 5
374 28 0 0 1 4 5
374 28 0 0 1 4 5
375 32 0 0 1 4 5
375 32 0 0 1 4 5
376 31 0 0 1 5 6
376 31 0 0 1 5 6
377 28 0 0 1 4 5
377 28 0 0 1 4 5
378 22 0 0 1 4 5
378 22 0 0 1 4 5
379 17 0 0 1 4 5
379 17 0 0 1 4 5
380 28 0 0 1 4 5
380 28 0 0 1 4 5
381 33 0 0 1 4 5
381 33 0 0 1 4 5
382 24 0 0 1 4 5
382 24 0 0 1 4 5
383 34 0 0 1 5 6
383 34 0 0 1 5 6
384 21 0 0 1 4 5
384 21 0 0 1 4 5
385 21 0 0 1 5 6
385 21 0 0 1 5 6
386 0 0 0 0 3 3
386 0 0 0 0 3 3
387 0 0 0 0 3 3
387 0 0 0 0 3 3
388 10 0 0 1 3 4
388 10 0 0 1 3 4
389 0 0 0 0 4 4
389 0 0 0 0 4 4
390 0 0 0 0 4 4
390 0 0 0 0 4 4
391 0 0 0 0 4 4
391 0 0 0 0 4 4
392 3 0 0 1 3 4
392 3 0 0 1 3 4
393 1 0 0 1 2 3
393 1 0 0 1 2 3
394 2 0 0 1 2 3
394 2 0 0 1 2 3
395 5 0 0 1 3 4
395 5 0 0 1 3 4
396 7 0 0 1 3 4
396 7 0 0 1 3 4
397 14 0 0 1 3 4
397 14 0 0 1 3 4
398 13 0 0 1 3 4
398 13 0 0 1 3 4
399 9 0 0 1 3 4
399 9 0 0 1 3 4
400 8 0 0 1 3 4
400 8 0 0 1 3 4
401 0 0 0 0 2 2
