frame_id dynamic_keypoints dynamic_map_points suppressed_map_points dynamic_objects static_objects total_objects
1 409 0 0 2 3 5
1 409 0 0 2 3 5
2 381 0 0 2 3 5
2 381 0 0 2 3 5
3 549 0 0 2 3 5
3 549 0 0 2 3 5
4 569 0 0 2 2 4
4 569 0 0 2 2 4
5 593 0 0 2 0 2
5 593 0 0 2 0 2
6 593 0 0 2 0 2
6 593 0 0 2 0 2
7 590 0 0 2 0 2
7 590 0 0 2 0 2
8 571 0 0 2 1 3
8 571 0 0 2 1 3
9 579 0 0 2 1 3
9 579 0 0 2 1 3
10 574 0 0 2 2 4
10 574 0 0 2 2 4
11 585 0 0 2 2 4
11 585 0 0 2 2 4
12 601 0 0 2 1 3
12 601 0 0 2 1 3
13 566 0 0 2 2 4
13 566 0 0 2 2 4
14 575 0 0 2 2 4
14 575 0 0 2 2 4
15 601 0 0 2 2 4
15 601 0 0 2 2 4
16 593 0 0 2 3 5
16 593 0 0 2 3 5
17 581 0 0 2 4 6
17 581 0 0 2 4 6
18 580 0 0 2 4 6
18 580 0 0 2 4 6
19 622 0 0 2 3 5
19 622 0 0 2 3 5
20 631 0 0 2 3 5
20 631 0 0 2 3 5
21 615 0 0 2 3 5
21 615 0 0 2 3 5
22 462 0 0 2 5 7
22 462 0 0 2 5 7
23 491 0 0 2 5 7
23 491 0 0 2 5 7
24 625 0 0 2 5 7
24 625 0 0 2 5 7
25 618 0 0 2 4 6
25 618 0 0 2 4 6
26 618 0 0 2 3 5
26 618 0 0 2 3 5
27 616 0 0 2 4 6
27 616 0 0 2 4 6
28 631 0 0 2 4 6
28 631 0 0 2 4 6
29 626 0 0 2 3 5
29 626 0 0 2 3 5
30 651 0 0 2 3 5
30 651 0 0 2 3 5
31 627 0 0 2 3 5
31 627 0 0 2 3 5
32 767 0 0 2 1 3
32 767 0 0 2 1 3
33 685 0 0 2 2 4
33 685 0 0 2 2 4
34 768 0 0 2 1 3
34 768 0 0 2 1 3
